trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
20916223-2013-COMBSVac-Weekday-08,6:40:00,6:40:00,4531,5,0,0
20811883-2013-COMBSVac-Weekday-08,6:51:00,6:51:00,4531,12,0,0
20915655-2013-COMBSVac-Weekday-08,6:55:00,6:55:00,4531,5,0,0
20811863-2013-COMBSVac-Weekday-08,6:57:00,6:57:00,4531,31,0,0
20811862-2013-COMBSVac-Weekday-08,6:59:00,6:59:00,4531,42,0,0
20811895-2013-COMBSVac-Weekday-08,6:59:00,6:59:00,4531,27,0,0
20811872-2013-COMBSVac-Weekday-08,7:02:00,7:02:00,4531,41,0,0
20811933-2013-COMBSVac-Weekday-08,7:02:00,7:02:00,4531,5,0,0
20811915-2013-COMBSVac-Weekday-08,7:08:00,7:08:00,4531,20,0,0
20811913-2013-COMBSVac-Weekday-08,7:11:00,7:11:00,4531,12,0,0
20811961-2013-COMBSVac-Weekday-08,7:14:00,7:14:00,4531,5,0,0
20811957-2013-COMBSVac-Weekday-08,7:15:00,7:15:00,4531,6,0,0
20811890-2013-COMBSVac-Weekday-08,7:16:00,7:16:00,4531,31,0,0
20916199-2013-COMBSVac-Weekday-08,7:16:00,7:16:00,4531,31,0,0
20916518-2013-COMBSVac-Weekday-08,7:19:00,7:19:00,4531,44,0,0
20811935-2013-COMBSVac-Weekday-08,7:21:00,7:21:00,4531,8,0,0
20811901-2013-COMBSVac-Weekday-08,7:22:00,7:22:00,4531,41,0,0
20915931-2013-COMBSVac-Weekday-08,7:23:00,7:23:00,4531,56,0,0
20915511-2013-COMBSVac-Weekday-08,7:25:00,7:25:00,4531,5,0,0
20915678-2013-COMBSVac-Weekday-08,7:25:00,7:25:00,4531,22,0,0
20915517-2013-COMBSVac-Weekday-08,7:26:00,7:26:00,4531,42,0,0
20811952-2013-COMBSVac-Weekday-08,7:27:00,7:27:00,4531,27,0,0
20811904-2013-COMBSVac-Weekday-08,7:28:00,7:28:00,4531,37,0,0
20811906-2013-COMBSVac-Weekday-08,7:28:00,7:28:00,4531,31,0,0
20811937-2013-COMBSVac-Weekday-08,7:31:00,7:31:00,4531,20,0,0
20812007-2013-COMBSVac-Weekday-08,7:32:00,7:32:00,4531,5,0,0
20916765-2013-COMBSVac-Weekday-08,7:32:00,7:32:00,4531,21,0,0
20811911-2013-COMBSVac-Weekday-08,7:33:00,7:33:00,4531,38,0,0
20812015-2013-COMBSVac-Weekday-08,7:38:00,7:38:00,4531,6,0,0
20917459-2013-COMBSVac-Weekday-08,7:40:00,7:40:00,4531,28,0,0
20811942-2013-COMBSVac-Weekday-08,7:41:00,7:41:00,4531,31,0,0
20915661-2013-COMBSVac-Weekday-08,7:41:00,7:41:00,4531,56,0,0
20916417-2013-COMBSVac-Weekday-08,7:41:00,7:41:00,4531,44,0,0
20917483-2013-COMBSVac-Weekday-08,7:41:00,7:41:00,4531,29,0,0
20916608-2013-COMBSVac-Weekday-08,7:44:00,7:44:00,4531,8,0,0
20811943-2013-COMBSVac-Weekday-08,7:45:00,7:45:00,4531,37,0,0
20811944-2013-COMBSVac-Weekday-08,7:45:00,7:45:00,4531,41,0,0
20916512-2013-COMBSVac-Weekday-08,7:45:00,7:45:00,4531,5,0,0
20812000-2013-COMBSVac-Weekday-08,7:46:00,7:46:00,4531,20,0,0
20811954-2013-COMBSVac-Weekday-08,7:48:00,7:48:00,4531,31,0,0
20811939-2013-COMBSVac-Weekday-08,7:49:00,7:49:00,4531,42,0,0
20915565-2013-COMBSVac-Weekday-08,7:49:00,7:49:00,4531,36,0,0
20916381-2013-COMBSVac-Weekday-08,7:50:00,7:50:00,4531,20,0,0
20812002-2013-COMBSVac-Weekday-08,7:51:00,7:51:00,4531,27,0,0
20811995-2013-COMBSVac-Weekday-08,7:54:00,7:54:00,4531,20,0,0
20916772-2013-COMBSVac-Weekday-08,7:54:00,7:54:00,4531,5,0,0
20811963-2013-COMBSVac-Weekday-08,7:56:00,7:56:00,4531,38,0,0
20811971-2013-COMBSVac-Weekday-08,7:56:00,7:56:00,4531,37,0,0
20811969-2013-COMBSVac-Weekday-08,7:57:00,7:57:00,4531,44,0,0
20811986-2013-COMBSVac-Weekday-08,7:57:00,7:57:00,4531,31,0,0
20915803-2013-COMBSVac-Weekday-08,7:58:00,7:58:00,4531,22,0,0
20915912-2013-COMBSVac-Weekday-08,7:58:00,7:58:00,4531,20,0,0
20812038-2013-COMBSVac-Weekday-08,8:00:00,8:00:00,4531,8,0,0
20811921-2013-COMBSVac-Weekday-08,8:04:00,8:04:00,4531,56,0,0
20811979-2013-COMBSVac-Weekday-08,8:05:00,8:05:00,4531,42,0,0
20812037-2013-COMBSVac-Weekday-08,8:06:00,8:06:00,4531,21,0,0
20915692-2013-COMBSVac-Weekday-08,8:06:00,8:06:00,4531,5,0,0
20915804-2013-COMBSVac-Weekday-08,8:08:00,8:08:00,4531,28,0,0
20811997-2013-COMBSVac-Weekday-08,8:10:00,8:10:00,4531,41,0,0
20812009-2013-COMBSVac-Weekday-08,8:11:00,8:11:00,4531,31,0,0
20917696-2013-COMBSVac-Weekday-08,8:11:00,8:11:00,4531,29,0,0
20812088-2013-COMBSVac-Weekday-08,8:12:00,8:12:00,4531,6,0,0
20916181-2013-COMBSVac-Weekday-08,8:13:00,8:13:00,4531,27,0,0
20812046-2013-COMBSVac-Weekday-08,8:16:00,8:16:00,4531,20,0,0
20916365-2013-COMBSVac-Weekday-08,8:16:00,8:16:00,4531,5,0,0
20812034-2013-COMBSVac-Weekday-08,8:18:00,8:18:00,4531,31,0,0
20812019-2013-COMBSVac-Weekday-08,8:20:00,8:20:00,4531,38,0,0
20915876-2013-COMBSVac-Weekday-08,8:22:00,8:22:00,4531,36,0,0
20916559-2013-COMBSVac-Weekday-08,8:23:00,8:23:00,4531,20,0,0
20812039-2013-COMBSVac-Weekday-08,8:25:00,8:25:00,4531,42,0,0
20916133-2013-COMBSVac-Weekday-08,8:25:00,8:25:00,4531,5,0,0
20812056-2013-COMBSVac-Weekday-08,8:27:00,8:27:00,4531,31,0,0
20814395-2013-COMBSVac-Weekday-08,8:28:00,8:28:00,4531,44,0,0
20915571-2013-COMBSVac-Weekday-08,8:28:00,8:28:00,4531,20,0,0
20915650-2013-COMBSVac-Weekday-08,8:28:00,8:28:00,4531,8,0,0
20812026-2013-COMBSVac-Weekday-08,8:29:00,8:29:00,4531,37,0,0
20916724-2013-COMBSVac-Weekday-08,8:30:00,8:30:00,4531,56,0,0
20916572-2013-COMBSVac-Weekday-08,8:31:00,8:31:00,4531,12,0,0
20917807-2013-COMBSVac-Weekday-08,8:31:00,8:31:00,4531,28,0,0
20812049-2013-COMBSVac-Weekday-08,8:33:00,8:33:00,4531,42,0,0
20812058-2013-COMBSVac-Weekday-08,8:35:00,8:35:00,4531,41,0,0
20917553-2013-COMBSVac-Weekday-08,8:35:00,8:35:00,4531,5,0,0
20915721-2013-COMBSVac-Weekday-08,8:36:00,8:36:00,4531,31,0,0
20812063-2013-COMBSVac-Weekday-08,8:38:00,8:38:00,4531,38,0,0
20915962-2013-COMBSVac-Weekday-08,8:38:00,8:38:00,4531,27,0,0
20917865-2013-COMBSVac-Weekday-08,8:39:00,8:39:00,4531,20,0,0
20812073-2013-COMBSVac-Weekday-08,8:40:00,8:40:00,4531,42,0,0
20812114-2013-COMBSVac-Weekday-08,8:41:00,8:41:00,4531,12,0,0
20915935-2013-COMBSVac-Weekday-08,8:43:00,8:43:00,4531,8,0,0
20812074-2013-COMBSVac-Weekday-08,8:44:00,8:44:00,4531,37,0,0
20915815-2013-COMBSVac-Weekday-08,8:44:00,8:44:00,4531,5,0,0
20915910-2013-COMBSVac-Weekday-08,8:44:00,8:44:00,4531,12,0,0
20917449-2013-COMBSVac-Weekday-08,8:46:00,8:46:00,4531,6,0,0
20917705-2013-COMBSVac-Weekday-08,8:46:00,8:46:00,4531,31,0,0
20916060-2013-COMBSVac-Weekday-08,8:48:00,8:48:00,4531,44,0,0
20917421-2013-COMBSVac-Weekday-08,8:53:00,8:53:00,4531,20,0,0
20812149-2013-COMBSVac-Weekday-08,8:54:00,8:54:00,4531,20,0,0
20916101-2013-COMBSVac-Weekday-08,8:55:00,8:55:00,4531,12,0,0
20917853-2013-COMBSVac-Weekday-08,8:55:00,8:55:00,4531,56,0,0
20812129-2013-COMBSVac-Weekday-08,8:56:00,8:56:00,4531,21,0,0
20916546-2013-COMBSVac-Weekday-08,8:58:00,8:58:00,4531,38,0,0
20917767-2013-COMBSVac-Weekday-08,8:58:00,8:58:00,4531,5,0,0
20812107-2013-COMBSVac-Weekday-08,8:59:00,8:59:00,4531,41,0,0
20917693-2013-COMBSVac-Weekday-08,8:59:00,8:59:00,4531,27,0,0
20812162-2013-COMBSVac-Weekday-08,9:02:00,9:02:00,4531,12,0,0
20916205-2013-COMBSVac-Weekday-08,9:02:00,9:02:00,4531,36,0,0
20916376-2013-COMBSVac-Weekday-08,9:02:00,9:02:00,4531,42,0,0
20812124-2013-COMBSVac-Weekday-08,9:04:00,9:04:00,4531,31,0,0
20917737-2013-COMBSVac-Weekday-08,9:04:00,9:04:00,4531,5,0,0
20916681-2013-COMBSVac-Weekday-08,9:05:00,9:05:00,4531,20,0,0
20812177-2013-COMBSVac-Weekday-08,9:11:00,9:11:00,4531,12,0,0
20916783-2013-COMBSVac-Weekday-08,9:15:00,9:15:00,4531,56,0,0
20917860-2013-COMBSVac-Weekday-08,9:16:00,9:16:00,4531,44,0,0
20916204-2013-COMBSVac-Weekday-08,9:19:00,9:19:00,4531,5,0,0
20917800-2013-COMBSVac-Weekday-08,9:19:00,9:19:00,4531,27,0,0
20812148-2013-COMBSVac-Weekday-08,9:20:00,9:20:00,4531,38,0,0
20812152-2013-COMBSVac-Weekday-08,9:21:00,9:21:00,4531,41,0,0
20915727-2013-COMBSVac-Weekday-08,9:22:00,9:22:00,4531,31,0,0
20915747-2013-COMBSVac-Weekday-08,9:22:00,9:22:00,4531,20,0,0
20812166-2013-COMBSVac-Weekday-08,9:23:00,9:23:00,4531,31,0,0
20812223-2013-COMBSVac-Weekday-08,9:23:00,9:23:00,4531,6,0,0
20915570-2013-COMBSVac-Weekday-08,9:24:00,9:24:00,4531,20,0,0
20812171-2013-COMBSVac-Weekday-08,9:28:00,9:28:00,4531,36,0,0
20812204-2013-COMBSVac-Weekday-08,9:28:00,9:28:00,4531,12,0,0
20915781-2013-COMBSVac-Weekday-08,9:33:00,9:33:00,4531,42,0,0
20916581-2013-COMBSVac-Weekday-08,9:34:00,9:34:00,4531,5,0,0
20917542-2013-COMBSVac-Weekday-08,9:36:00,9:36:00,4531,20,0,0
20916226-2013-COMBSVac-Weekday-08,9:37:00,9:37:00,4531,27,0,0
20917485-2013-COMBSVac-Weekday-08,9:41:00,9:41:00,4531,38,0,0
20917645-2013-COMBSVac-Weekday-08,9:43:00,9:43:00,4531,20,0,0
20915774-2013-COMBSVac-Weekday-08,9:46:00,9:46:00,4531,44,0,0
20812202-2013-COMBSVac-Weekday-08,9:49:00,9:49:00,4531,41,0,0
20916782-2013-COMBSVac-Weekday-08,9:49:00,9:49:00,4531,5,0,0
20917668-2013-COMBSVac-Weekday-08,9:50:00,9:50:00,4531,20,0,0
20812219-2013-COMBSVac-Weekday-08,9:53:00,9:53:00,4531,31,0,0
20916707-2013-COMBSVac-Weekday-08,9:53:00,9:53:00,4531,6,0,0
20812217-2013-COMBSVac-Weekday-08,9:54:00,9:54:00,4531,31,0,0
20812215-2013-COMBSVac-Weekday-08,9:59:00,9:59:00,4531,42,0,0
20917790-2013-COMBSVac-Weekday-08,10:00:00,10:00:00,4531,27,0,0
20812267-2013-COMBSVac-Weekday-08,10:04:00,10:04:00,4531,5,0,0
20917850-2013-COMBSVac-Weekday-08,10:05:00,10:05:00,4531,20,0,0
20917569-2013-COMBSVac-Weekday-08,10:10:00,10:10:00,4531,38,0,0
20917475-2013-COMBSVac-Weekday-08,10:14:00,10:14:00,4531,44,0,0
20915891-2013-COMBSVac-Weekday-08,10:16:00,10:16:00,4531,41,0,0
20916770-2013-COMBSVac-Weekday-08,10:19:00,10:19:00,4531,5,0,0
20915518-2013-COMBSVac-Weekday-08,10:20:00,10:20:00,4531,20,0,0
20812248-2013-COMBSVac-Weekday-08,10:22:00,10:22:00,4531,31,0,0
20812249-2013-COMBSVac-Weekday-08,10:23:00,10:23:00,4531,31,0,0
20812290-2013-COMBSVac-Weekday-08,10:23:00,10:23:00,4531,6,0,0
20814296-2013-COMBSVac-Weekday-08,10:26:00,10:26:00,4531,42,0,0
20812306-2013-COMBSVac-Weekday-08,10:34:00,10:34:00,4531,5,0,0
20917760-2013-COMBSVac-Weekday-08,10:35:00,10:35:00,4531,20,0,0
20917745-2013-COMBSVac-Weekday-08,10:40:00,10:40:00,4531,38,0,0
20812300-2013-COMBSVac-Weekday-08,10:42:00,10:42:00,4531,20,0,0
20917826-2013-COMBSVac-Weekday-08,10:44:00,10:44:00,4531,44,0,0
20812272-2013-COMBSVac-Weekday-08,10:46:00,10:46:00,4531,41,0,0
20915569-2013-COMBSVac-Weekday-08,10:49:00,10:49:00,4531,5,0,0
20812291-2013-COMBSVac-Weekday-08,10:50:00,10:50:00,4531,20,0,0
20917714-2013-COMBSVac-Weekday-08,10:52:00,10:52:00,4531,31,0,0
20812287-2013-COMBSVac-Weekday-08,10:53:00,10:53:00,4531,31,0,0
20812326-2013-COMBSVac-Weekday-08,10:53:00,10:53:00,4531,6,0,0
20915533-2013-COMBSVac-Weekday-08,10:56:00,10:56:00,4531,42,0,0
20915528-2013-COMBSVac-Weekday-08,11:00:00,11:00:00,4531,27,0,0
20812341-2013-COMBSVac-Weekday-08,11:04:00,11:04:00,4531,5,0,0
20812308-2013-COMBSVac-Weekday-08,11:05:00,11:05:00,4531,20,0,0
20812301-2013-COMBSVac-Weekday-08,11:10:00,11:10:00,4531,38,0,0
20812304-2013-COMBSVac-Weekday-08,11:14:00,11:14:00,4531,44,0,0
20812310-2013-COMBSVac-Weekday-08,11:16:00,11:16:00,4531,41,0,0
20916693-2013-COMBSVac-Weekday-08,11:19:00,11:19:00,4531,5,0,0
20812328-2013-COMBSVac-Weekday-08,11:20:00,11:20:00,4531,20,0,0
20812322-2013-COMBSVac-Weekday-08,11:22:00,11:22:00,4531,31,0,0
20812323-2013-COMBSVac-Weekday-08,11:23:00,11:23:00,4531,31,0,0
20812362-2013-COMBSVac-Weekday-08,11:23:00,11:23:00,4531,6,0,0
20915544-2013-COMBSVac-Weekday-08,11:26:00,11:26:00,4531,42,0,0
20916431-2013-COMBSVac-Weekday-08,11:34:00,11:34:00,4531,5,0,0
20812344-2013-COMBSVac-Weekday-08,11:35:00,11:35:00,4531,20,0,0
20915558-2013-COMBSVac-Weekday-08,11:40:00,11:40:00,4531,38,0,0
20916470-2013-COMBSVac-Weekday-08,11:42:00,11:42:00,4531,20,0,0
20812340-2013-COMBSVac-Weekday-08,11:44:00,11:44:00,4531,44,0,0
20812346-2013-COMBSVac-Weekday-08,11:46:00,11:46:00,4531,41,0,0
20916483-2013-COMBSVac-Weekday-08,11:49:00,11:49:00,4531,5,0,0
20812363-2013-COMBSVac-Weekday-08,11:50:00,11:50:00,4531,20,0,0
20812359-2013-COMBSVac-Weekday-08,11:52:00,11:52:00,4531,31,0,0
20812360-2013-COMBSVac-Weekday-08,11:53:00,11:53:00,4531,31,0,0
20812389-2013-COMBSVac-Weekday-08,11:53:00,11:53:00,4531,6,0,0
20916807-2013-COMBSVac-Weekday-08,11:56:00,11:56:00,4531,42,0,0
20915982-2013-COMBSVac-Weekday-08,12:00:00,12:00:00,4531,27,0,0
20812402-2013-COMBSVac-Weekday-08,12:04:00,12:04:00,4531,5,0,0
20812375-2013-COMBSVac-Weekday-08,12:05:00,12:05:00,4531,20,0,0
20916859-2013-COMBSVac-Weekday-08,12:10:00,12:10:00,4531,38,0,0
20915550-2013-COMBSVac-Weekday-08,12:14:00,12:14:00,4531,44,0,0
20916899-2013-COMBSVac-Weekday-08,12:16:00,12:16:00,4531,41,0,0
20916385-2013-COMBSVac-Weekday-08,12:19:00,12:19:00,4531,5,0,0
20812391-2013-COMBSVac-Weekday-08,12:20:00,12:20:00,4531,20,0,0
20916744-2013-COMBSVac-Weekday-08,12:22:00,12:22:00,4531,31,0,0
20812386-2013-COMBSVac-Weekday-08,12:23:00,12:23:00,4531,31,0,0
20916100-2013-COMBSVac-Weekday-08,12:23:00,12:23:00,4531,6,0,0
20812384-2013-COMBSVac-Weekday-08,12:26:00,12:26:00,4531,42,0,0
20812437-2013-COMBSVac-Weekday-08,12:34:00,12:34:00,4531,5,0,0
20916910-2013-COMBSVac-Weekday-08,12:35:00,12:35:00,4531,20,0,0
20916265-2013-COMBSVac-Weekday-08,12:40:00,12:40:00,4531,38,0,0
20916989-2013-COMBSVac-Weekday-08,12:42:00,12:42:00,4531,20,0,0
20916706-2013-COMBSVac-Weekday-08,12:44:00,12:44:00,4531,44,0,0
20915933-2013-COMBSVac-Weekday-08,12:46:00,12:46:00,4531,41,0,0
20917012-2013-COMBSVac-Weekday-08,12:49:00,12:49:00,4531,5,0,0
20812423-2013-COMBSVac-Weekday-08,12:50:00,12:50:00,4531,20,0,0
20916331-2013-COMBSVac-Weekday-08,12:52:00,12:52:00,4531,31,0,0
20812419-2013-COMBSVac-Weekday-08,12:53:00,12:53:00,4531,31,0,0
20812455-2013-COMBSVac-Weekday-08,12:53:00,12:53:00,4531,6,0,0
20916363-2013-COMBSVac-Weekday-08,12:56:00,12:56:00,4531,42,0,0
20916831-2013-COMBSVac-Weekday-08,13:00:00,13:00:00,4531,27,0,0
20916224-2013-COMBSVac-Weekday-08,13:04:00,13:04:00,4531,5,0,0
20916179-2013-COMBSVac-Weekday-08,13:05:00,13:05:00,4531,20,0,0
20916543-2013-COMBSVac-Weekday-08,13:10:00,13:10:00,4531,38,0,0
20916871-2013-COMBSVac-Weekday-08,13:14:00,13:14:00,4531,44,0,0
20916374-2013-COMBSVac-Weekday-08,13:16:00,13:16:00,4531,41,0,0
20812483-2013-COMBSVac-Weekday-08,13:19:00,13:19:00,4531,5,0,0
20916058-2013-COMBSVac-Weekday-08,13:20:00,13:20:00,4531,20,0,0
20812450-2013-COMBSVac-Weekday-08,13:22:00,13:22:00,4531,31,0,0
20812452-2013-COMBSVac-Weekday-08,13:23:00,13:23:00,4531,31,0,0
20812484-2013-COMBSVac-Weekday-08,13:23:00,13:23:00,4531,6,0,0
20916405-2013-COMBSVac-Weekday-08,13:26:00,13:26:00,4531,42,0,0
20812498-2013-COMBSVac-Weekday-08,13:34:00,13:34:00,4531,5,0,0
20915960-2013-COMBSVac-Weekday-08,13:35:00,13:35:00,4531,20,0,0
20916508-2013-COMBSVac-Weekday-08,13:40:00,13:40:00,4531,38,0,0
20916588-2013-COMBSVac-Weekday-08,13:42:00,13:42:00,4531,20,0,0
20916938-2013-COMBSVac-Weekday-08,13:44:00,13:44:00,4531,44,0,0
20916152-2013-COMBSVac-Weekday-08,13:46:00,13:46:00,4531,41,0,0
20916560-2013-COMBSVac-Weekday-08,13:49:00,13:49:00,4531,5,0,0
20916416-2013-COMBSVac-Weekday-08,13:50:00,13:50:00,4531,20,0,0
20812479-2013-COMBSVac-Weekday-08,13:52:00,13:52:00,4531,31,0,0
20812480-2013-COMBSVac-Weekday-08,13:53:00,13:53:00,4531,31,0,0
20812515-2013-COMBSVac-Weekday-08,13:53:00,13:53:00,4531,6,0,0
20916140-2013-COMBSVac-Weekday-08,13:56:00,13:56:00,4531,42,0,0
20916443-2013-COMBSVac-Weekday-08,14:00:00,14:00:00,4531,27,0,0
20916258-2013-COMBSVac-Weekday-08,14:04:00,14:04:00,4531,5,0,0
20916613-2013-COMBSVac-Weekday-08,14:05:00,14:05:00,4531,20,0,0
20916954-2013-COMBSVac-Weekday-08,14:10:00,14:10:00,4531,38,0,0
20916459-2013-COMBSVac-Weekday-08,14:14:00,14:14:00,4531,44,0,0
20916105-2013-COMBSVac-Weekday-08,14:16:00,14:16:00,4531,41,0,0
20916643-2013-COMBSVac-Weekday-08,14:19:00,14:19:00,4531,5,0,0
20812517-2013-COMBSVac-Weekday-08,14:20:00,14:20:00,4531,20,0,0
20812511-2013-COMBSVac-Weekday-08,14:22:00,14:22:00,4531,31,0,0
20812512-2013-COMBSVac-Weekday-08,14:23:00,14:23:00,4531,31,0,0
20812550-2013-COMBSVac-Weekday-08,14:23:00,14:23:00,4531,6,0,0
20812510-2013-COMBSVac-Weekday-08,14:26:00,14:26:00,4531,42,0,0
20916656-2013-COMBSVac-Weekday-08,14:32:00,14:32:00,4531,20,0,0
20916671-2013-COMBSVac-Weekday-08,14:34:00,14:34:00,4531,5,0,0
20916038-2013-COMBSVac-Weekday-08,14:40:00,14:40:00,4531,38,0,0
20916193-2013-COMBSVac-Weekday-08,14:42:00,14:42:00,4531,20,0,0
20812530-2013-COMBSVac-Weekday-08,14:44:00,14:44:00,4531,44,0,0
20812536-2013-COMBSVac-Weekday-08,14:46:00,14:46:00,4531,41,0,0
20812576-2013-COMBSVac-Weekday-08,14:49:00,14:49:00,4531,5,0,0
20916628-2013-COMBSVac-Weekday-08,14:50:00,14:50:00,4531,20,0,0
20812546-2013-COMBSVac-Weekday-08,14:52:00,14:52:00,4531,31,0,0
20812548-2013-COMBSVac-Weekday-08,14:53:00,14:53:00,4531,31,0,0
20812578-2013-COMBSVac-Weekday-08,14:53:00,14:53:00,4531,6,0,0
20916537-2013-COMBSVac-Weekday-08,14:56:00,14:56:00,4531,42,0,0
20917005-2013-COMBSVac-Weekday-08,15:00:00,15:00:00,4531,27,0,0
20917032-2013-COMBSVac-Weekday-08,15:04:00,15:04:00,4531,5,0,0
20812559-2013-COMBSVac-Weekday-08,15:05:00,15:05:00,4531,20,0,0
20916773-2013-COMBSVac-Weekday-08,15:11:00,15:11:00,4531,38,0,0
20916308-2013-COMBSVac-Weekday-08,15:15:00,15:15:00,4531,44,0,0
20916284-2013-COMBSVac-Weekday-08,15:18:00,15:18:00,4531,41,0,0
20916826-2013-COMBSVac-Weekday-08,15:19:00,15:19:00,4531,5,0,0
20812579-2013-COMBSVac-Weekday-08,15:22:00,15:22:00,4531,20,0,0
20812572-2013-COMBSVac-Weekday-08,15:23:00,15:23:00,4531,31,0,0
20812573-2013-COMBSVac-Weekday-08,15:23:00,15:23:00,4531,31,0,0
20917068-2013-COMBSVac-Weekday-08,15:24:00,15:24:00,4531,6,0,0
20917056-2013-COMBSVac-Weekday-08,15:29:00,15:29:00,4531,42,0,0
20812635-2013-COMBSVac-Weekday-08,15:34:00,15:34:00,4531,5,0,0
20812596-2013-COMBSVac-Weekday-08,15:37:00,15:37:00,4531,20,0,0
20917016-2013-COMBSVac-Weekday-08,15:39:00,15:39:00,4531,20,0,0
20812593-2013-COMBSVac-Weekday-08,15:42:00,15:42:00,4531,31,0,0
20812624-2013-COMBSVac-Weekday-08,15:42:00,15:42:00,4531,27,0,0
20916758-2013-COMBSVac-Weekday-08,15:44:00,15:44:00,4531,38,0,0
20812590-2013-COMBSVac-Weekday-08,15:48:00,15:48:00,4531,44,0,0
20812608-2013-COMBSVac-Weekday-08,15:48:00,15:48:00,4531,31,0,0
20812664-2013-COMBSVac-Weekday-08,15:49:00,15:49:00,4531,5,0,0
20812598-2013-COMBSVac-Weekday-08,15:51:00,15:51:00,4531,41,0,0
20812619-2013-COMBSVac-Weekday-08,15:52:00,15:52:00,4531,20,0,0
20917635-2013-COMBSVac-Weekday-08,15:54:00,15:54:00,4531,6,0,0
20812607-2013-COMBSVac-Weekday-08,16:00:00,16:00:00,4531,42,0,0
20812687-2013-COMBSVac-Weekday-08,16:04:00,16:04:00,4531,5,0,0
20812640-2013-COMBSVac-Weekday-08,16:07:00,16:07:00,4531,20,0,0
20917534-2013-COMBSVac-Weekday-08,16:07:00,16:07:00,4531,27,0,0
20917238-2013-COMBSVac-Weekday-08,16:09:00,16:09:00,4531,20,0,0
20812637-2013-COMBSVac-Weekday-08,16:12:00,16:12:00,4531,31,0,0
20916780-2013-COMBSVac-Weekday-08,16:14:00,16:14:00,4531,38,0,0
20812654-2013-COMBSVac-Weekday-08,16:17:00,16:17:00,4531,31,0,0
20812630-2013-COMBSVac-Weekday-08,16:18:00,16:18:00,4531,44,0,0
20915843-2013-COMBSVac-Weekday-08,16:19:00,16:19:00,4531,5,0,0
20917080-2013-COMBSVac-Weekday-08,16:21:00,16:21:00,4531,41,0,0
20812670-2013-COMBSVac-Weekday-08,16:24:00,16:24:00,4531,20,0,0
20812718-2013-COMBSVac-Weekday-08,16:24:00,16:24:00,4531,6,0,0
20812739-2013-COMBSVac-Weekday-08,16:28:00,16:28:00,4531,2,0,0
20917439-2013-COMBSVac-Weekday-08,16:29:00,16:29:00,4531,2,0,0
20812656-2013-COMBSVac-Weekday-08,16:31:00,16:31:00,4531,42,0,0
20917779-2013-COMBSVac-Weekday-08,16:32:00,16:32:00,4531,2,0,0
20812672-2013-COMBSVac-Weekday-08,16:34:00,16:34:00,4531,31,0,0
20812744-2013-COMBSVac-Weekday-08,16:34:00,16:34:00,4531,5,0,0
20812683-2013-COMBSVac-Weekday-08,16:37:00,16:37:00,4531,31,0,0
20812693-2013-COMBSVac-Weekday-08,16:37:00,16:37:00,4531,20,0,0
20812757-2013-COMBSVac-Weekday-08,16:37:00,16:37:00,4531,2,0,0
20916851-2013-COMBSVac-Weekday-08,16:39:00,16:39:00,4531,20,0,0
20915719-2013-COMBSVac-Weekday-08,16:42:00,16:42:00,4531,2,0,0
20916796-2013-COMBSVac-Weekday-08,16:44:00,16:44:00,4531,38,0,0
20915690-2013-COMBSVac-Weekday-08,16:45:00,16:45:00,4531,2,0,0
20917509-2013-COMBSVac-Weekday-08,16:45:00,16:45:00,4531,27,0,0
20812704-2013-COMBSVac-Weekday-08,16:47:00,16:47:00,4531,31,0,0
20916022-2013-COMBSVac-Weekday-08,16:47:00,16:47:00,4531,2,0,0
20917109-2013-COMBSVac-Weekday-08,16:48:00,16:48:00,4531,44,0,0
20917311-2013-COMBSVac-Weekday-08,16:49:00,16:49:00,4531,5,0,0
20812696-2013-COMBSVac-Weekday-08,16:51:00,16:51:00,4531,41,0,0
20917484-2013-COMBSVac-Weekday-08,16:53:00,16:53:00,4531,20,0,0
20812710-2013-COMBSVac-Weekday-08,16:54:00,16:54:00,4531,31,0,0
20812792-2013-COMBSVac-Weekday-08,16:54:00,16:54:00,4531,6,0,0
20812804-2013-COMBSVac-Weekday-08,16:54:00,16:54:00,4531,2,0,0
20915755-2013-COMBSVac-Weekday-08,16:57:00,16:57:00,4531,2,0,0
20916979-2013-COMBSVac-Weekday-08,16:57:00,16:57:00,4531,2,0,0
20915682-2013-COMBSVac-Weekday-08,16:59:00,16:59:00,4531,2,0,0
20917451-2013-COMBSVac-Weekday-08,16:59:00,16:59:00,4531,38,0,0
20915728-2013-COMBSVac-Weekday-08,17:02:00,17:02:00,4531,2,0,0
20916993-2013-COMBSVac-Weekday-08,17:02:00,17:02:00,4531,2,0,0
20812822-2013-COMBSVac-Weekday-08,17:04:00,17:04:00,4531,5,0,0
20917574-2013-COMBSVac-Weekday-08,17:04:00,17:04:00,4531,2,0,0
20917598-2013-COMBSVac-Weekday-08,17:06:00,17:06:00,4531,20,0,0
20812741-2013-COMBSVac-Weekday-08,17:07:00,17:07:00,4531,31,0,0
20812833-2013-COMBSVac-Weekday-08,17:07:00,17:07:00,4531,2,0,0
20915799-2013-COMBSVac-Weekday-08,17:07:00,17:07:00,4531,2,0,0
20915970-2013-COMBSVac-Weekday-08,17:09:00,17:09:00,4531,20,0,0
20917643-2013-COMBSVac-Weekday-08,17:10:00,17:10:00,4531,27,0,0
